timestamp,zone_id,temp_c,date,hour,weekday,month,is_outlier,temp_c_clean,roll24_mean,roll168_mean,roll24_median,seasonal_mean,deseasonalized,is_night
2024-01-01 00:00:00,Phoenix,15.4,2024-01-01 00:00:00+00:00,0,0,1,False,15.4,,,,28.903144654088052,-13.503144654088052,True
2024-01-01 01:00:00,Phoenix,15.166666666666666,2024-01-01 00:00:00+00:00,1,0,1,False,15.166666666666666,,,,27.76194968553459,-12.595283018867923,True
2024-01-01 02:00:00,Phoenix,14.1,2024-01-01 00:00:00+00:00,2,0,1,False,14.1,,,,26.78490566037736,-12.684905660377359,True
2024-01-01 03:00:00,Phoenix,12.300000000000002,2024-01-01 00:00:00+00:00,3,0,1,False,12.300000000000002,,,,25.395911949685534,-13.095911949685531,True
2024-01-01 04:00:00,Phoenix,11.3,2024-01-01 00:00:00+00:00,4,0,1,False,11.3,,,,24.24685534591195,-12.946855345911949,True
2024-01-01 05:00:00,Phoenix,10.133333333333333,2024-01-01 00:00:00+00:00,5,0,1,False,10.133333333333333,13.066666666666668,,13.200000000000001,23.33301886792453,-13.199685534591197,True
2024-01-01 06:00:00,Phoenix,10.0,2024-01-01 00:00:00+00:00,6,0,1,False,10.0,12.62857142857143,,12.300000000000002,22.293710691823897,-12.293710691823897,False
2024-01-01 07:00:00,Phoenix,9.066666666666668,2024-01-01 00:00:00+00:00,7,0,1,False,9.066666666666668,12.183333333333334,,11.8,21.49056603773585,-12.423899371069181,False
2024-01-01 08:00:00,Phoenix,8.066666666666666,2024-01-01 00:00:00+00:00,8,0,1,False,8.066666666666666,11.725925925925926,,11.3,20.550628930817613,-12.483962264150946,False
2024-01-01 09:00:00,Phoenix,7.433333333333334,2024-01-01 00:00:00+00:00,9,0,1,False,7.433333333333334,11.296666666666667,,10.716666666666667,19.780503144654087,-12.347169811320754,False
2024-01-01 10:00:00,Phoenix,6.966666666666666,2024-01-01 00:00:00+00:00,10,0,1,False,6.966666666666666,10.903030303030304,,10.133333333333333,19.20754716981132,-12.240880503144655,False
2024-01-01 11:00:00,Phoenix,7.3,2024-01-01 00:00:00+00:00,11,0,1,False,7.3,10.602777777777778,,10.066666666666666,18.717924528301886,-11.417924528301885,False
2024-01-01 12:00:00,Phoenix,7.533333333333334,2024-01-01 00:00:00+00:00,12,0,1,False,7.533333333333334,10.366666666666667,,10.0,18.167295597484276,-10.633962264150941,False
2024-01-01 13:00:00,Phoenix,7.533333333333334,2024-01-01 00:00:00+00:00,13,0,1,False,7.533333333333334,10.164285714285715,,9.533333333333335,18.39937106918239,-10.866037735849055,False
2024-01-01 14:00:00,Phoenix,7.333333333333333,2024-01-01 00:00:00+00:00,14,0,1,False,7.333333333333333,9.975555555555555,,9.066666666666668,19.293081761006288,-11.959748427672956,False
2024-01-01 15:00:00,Phoenix,7.533333333333334,2024-01-01 00:00:00+00:00,15,0,1,False,7.533333333333334,9.822916666666668,,8.566666666666666,21.220754716981133,-13.687421383647798,False
2024-01-01 16:00:00,Phoenix,8.833333333333334,2024-01-01 00:00:00+00:00,16,0,1,False,8.833333333333334,9.764705882352942,,8.833333333333334,23.17232704402516,-14.338993710691826,False
2024-01-01 17:00:00,Phoenix,11.266666666666666,2024-01-01 00:00:00+00:00,17,0,1,False,11.266666666666666,9.848148148148148,,8.950000000000001,25.315094339622643,-14.048427672955977,False
2024-01-01 18:00:00,Phoenix,11.633333333333333,2024-01-01 00:00:00+00:00,18,0,1,False,11.633333333333333,9.942105263157895,,9.066666666666668,26.943396226415093,-15.31006289308176,False
2024-01-01 19:00:00,Phoenix,13.9,2024-01-01 00:00:00+00:00,19,0,1,False,13.9,10.14,,9.533333333333335,28.322012578616352,-14.422012578616352,False
2024-01-01 20:00:00,Phoenix,15.0,2024-01-01 00:00:00+00:00,20,0,1,False,15.0,10.371428571428572,,10.0,29.324528301886794,-14.324528301886794,False
2024-01-01 21:00:00,Phoenix,15.766666666666666,2024-01-01 00:00:00+00:00,21,0,1,False,15.766666666666666,10.616666666666667,,10.066666666666666,30.02798742138365,-14.261320754716984,True
2024-01-01 22:00:00,Phoenix,16.433333333333334,2024-01-01 00:00:00+00:00,22,0,1,False,16.433333333333334,10.869565217391305,,10.133333333333333,30.388364779874212,-13.955031446540879,True
2024-01-01 23:00:00,Phoenix,16.433333333333334,2024-01-01 00:00:00+00:00,23,0,1,False,16.433333333333334,11.10138888888889,11.10138888888889,10.7,30.38553459119497,-13.952201257861635,True
2024-01-02 00:00:00,Phoenix,16.1,2024-01-02 00:00:00+00:00,0,1,1,False,16.1,11.130555555555555,11.301333333333334,10.7,29.68364779874214,-13.583647798742138,True
2024-01-02 01:00:00,Phoenix,14.5,2024-01-02 00:00:00+00:00,1,1,1,False,14.5,11.10277777777778,11.424358974358976,10.7,28.55440251572327,-14.054402515723272,True
2024-01-02 02:00:00,Phoenix,13.4,2024-01-02 00:00:00+00:00,2,1,1,False,13.4,11.073611111111113,11.49753086419753,10.7,27.272012578616355,-13.872012578616355,True
2024-01-02 03:00:00,Phoenix,12.7,2024-01-02 00:00:00+00:00,3,1,1,False,12.7,11.090277777777779,11.54047619047619,10.7,26.08427672955975,-13.384276729559751,True
2024-01-02 04:00:00,Phoenix,12.666666666666666,2024-01-02 00:00:00+00:00,4,1,1,False,12.666666666666666,11.14722222222222,11.579310344827586,10.7,24.987421383647796,-12.32075471698113,True
2024-01-02 05:00:00,Phoenix,11.833333333333334,2024-01-02 00:00:00+00:00,5,1,1,False,11.833333333333334,11.218055555555557,11.587777777777777,11.45,23.95943396226415,-12.126100628930816,True
2024-01-02 06:00:00,Phoenix,10.133333333333336,2024-01-02 00:00:00+00:00,6,1,1,False,10.133333333333336,11.223611111111111,11.540860215053764,11.45,22.939622641509434,-12.806289308176098,False
2024-01-02 07:00:00,Phoenix,10.233333333333333,2024-01-02 00:00:00+00:00,7,1,1,False,10.233333333333333,11.272222222222224,11.5,11.45,22.21194968553459,-11.978616352201259,False
2024-01-02 08:00:00,Phoenix,9.366666666666667,2024-01-02 00:00:00+00:00,8,1,1,False,9.366666666666667,11.326388888888891,11.435353535353535,11.45,21.305974842767295,-11.939308176100628,False
2024-01-02 09:00:00,Phoenix,9.933333333333332,2024-01-02 00:00:00+00:00,9,1,1,False,9.933333333333332,11.430555555555555,11.391176470588235,11.45,20.536477987421385,-10.603144654088053,False
2024-01-02 10:00:00,Phoenix,9.1,2024-01-02 00:00:00+00:00,10,1,1,False,9.1,11.519444444444446,11.325714285714286,11.45,19.722641509433963,-10.622641509433963,False
2024-01-02 11:00:00,Phoenix,8.266666666666667,2024-01-02 00:00:00+00:00,11,1,1,False,8.266666666666667,11.559722222222222,11.24074074074074,11.45,19.068238993710693,-10.801572327044026,False
2024-01-02 12:00:00,Phoenix,6.866666666666667,2024-01-02 00:00:00+00:00,12,1,1,False,6.866666666666667,11.531944444444443,11.122522522522523,11.45,18.57861635220126,-11.711949685534591,False
2024-01-02 13:00:00,Phoenix,6.466666666666666,2024-01-02 00:00:00+00:00,13,1,1,False,6.466666666666666,11.487500000000002,11.0,11.45,18.741509433962264,-12.274842767295599,False
2024-01-02 14:00:00,Phoenix,5.266666666666667,2024-01-02 00:00:00+00:00,14,1,1,False,5.266666666666667,11.401388888888889,10.852991452991452,11.45,19.79245283018868,-14.525786163522014,False
2024-01-02 15:00:00,Phoenix,6.8,2024-01-02 00:00:00+00:00,15,1,1,False,6.8,11.370833333333335,10.751666666666667,11.45,21.651886792452828,-14.851886792452827,False
2024-01-02 16:00:00,Phoenix,8.933333333333334,2024-01-02 00:00:00+00:00,16,1,1,False,8.933333333333334,11.375,10.707317073170731,11.45,23.712264150943398,-14.778930817610064,False
2024-01-02 17:00:00,Phoenix,10.433333333333332,2024-01-02 00:00:00+00:00,17,1,1,False,10.433333333333332,11.340277777777779,10.700793650793651,11.033333333333331,25.745283018867923,-15.311949685534591,False
2024-01-02 18:00:00,Phoenix,13.566666666666668,2024-01-02 00:00:00+00:00,18,1,1,False,13.566666666666668,11.420833333333334,10.767441860465116,11.133333333333333,27.35125786163522,-13.78459119496855,False
2024-01-02 19:00:00,Phoenix,15.4,2024-01-02 00:00:00+00:00,19,1,1,False,15.4,11.483333333333334,10.872727272727273,11.133333333333333,28.552830188679245,-13.152830188679244,False
2024-01-02 20:00:00,Phoenix,16.96666666666667,2024-01-02 00:00:00+00:00,20,1,1,False,16.96666666666667,11.56527777777778,11.008148148148148,11.133333333333333,29.594025157232704,-12.627358490566035,False
2024-01-02 21:00:00,Phoenix,17.53333333333333,2024-01-02 00:00:00+00:00,21,1,1,False,17.53333333333333,11.638888888888888,11.15,11.133333333333333,30.26603773584906,-12.73270440251573,True
2024-01-02 22:00:00,Phoenix,17.833333333333332,2024-01-02 00:00:00+00:00,22,1,1,False,17.833333333333332,11.697222222222221,11.292198581560283,11.133333333333333,30.545283018867927,-12.711949685534595,True
2024-01-02 23:00:00,Phoenix,17.5,2024-01-02 00:00:00+00:00,23,1,1,False,17.5,11.741666666666665,11.421527777777778,11.133333333333333,30.50440251572327,-13.004402515723271,True
2024-01-03 00:00:00,Phoenix,16.066666666666666,2024-01-03 00:00:00+00:00,0,2,1,False,16.066666666666666,11.740277777777777,11.516326530612243,11.133333333333333,30.191025641025643,-14.124358974358977,True
2024-01-03 01:00:00,Phoenix,15.5,2024-01-03 00:00:00+00:00,1,2,1,False,15.5,11.781944444444443,11.595999999999998,11.133333333333333,29.01474358974359,-13.514743589743588,True
2024-01-03 02:00:00,Phoenix,13.199999999999998,2024-01-03 00:00:00+00:00,2,2,1,False,13.199999999999998,11.77361111111111,11.627450980392156,11.133333333333333,27.463461538461537,-14.26346153846154,True
2024-01-03 03:00:00,Phoenix,13.033333333333331,2024-01-03 00:00:00+00:00,3,2,1,False,13.033333333333331,11.7875,11.654487179487178,11.133333333333333,26.584935897435898,-13.551602564102566,True
2024-01-03 04:00:00,Phoenix,12.366666666666667,2024-01-03 00:00:00+00:00,4,2,1,False,12.366666666666667,11.775,11.667924528301887,11.133333333333333,25.17275641025641,-12.806089743589745,True
2024-01-03 05:00:00,Phoenix,10.333333333333334,2024-01-03 00:00:00+00:00,5,2,1,False,10.333333333333334,11.712499999999999,11.64320987654321,10.383333333333333,24.110897435897435,-13.777564102564101,True
2024-01-03 06:00:00,Phoenix,9.7,2024-01-03 00:00:00+00:00,6,2,1,False,9.7,11.694444444444443,11.607878787878787,10.383333333333333,23.307692307692307,-13.607692307692307,False
2024-01-03 07:00:00,Phoenix,9.033333333333331,2024-01-03 00:00:00+00:00,7,2,1,False,9.033333333333331,11.644444444444444,11.561904761904762,10.383333333333333,22.26923076923077,-13.235897435897439,False
2024-01-03 08:00:00,Phoenix,8.433333333333334,2024-01-03 00:00:00+00:00,8,2,1,False,8.433333333333334,11.605555555555556,11.507017543859648,10.383333333333333,21.40897435897436,-12.975641025641025,False
2024-01-03 09:00:00,Phoenix,7.966666666666668,2024-01-03 00:00:00+00:00,9,2,1,False,7.966666666666668,11.52361111111111,11.445977011494254,10.383333333333333,20.50801282051282,-12.541346153846153,False
2024-01-03 10:00:00,Phoenix,6.866666666666667,2024-01-03 00:00:00+00:00,10,2,1,False,6.866666666666667,11.430555555555555,11.368361581920905,10.383333333333333,19.88525641025641,-13.018589743589743,False
2024-01-03 11:00:00,Phoenix,6.666666666666667,2024-01-03 00:00:00+00:00,11,2,1,False,6.666666666666667,11.363888888888889,11.29,10.383333333333333,19.185576923076923,-12.518910256410255,False
2024-01-03 12:00:00,Phoenix,6.633333333333333,2024-01-03 00:00:00+00:00,12,2,1,False,6.633333333333333,11.354166666666666,11.213661202185792,10.383333333333333,18.75576923076923,-12.122435897435896,False
2024-01-03 13:00:00,Phoenix,6.633333333333333,2024-01-03 00:00:00+00:00,13,2,1,False,6.633333333333333,11.361111111111109,11.139784946236558,10.383333333333333,18.98044871794872,-12.347115384615385,False
2024-01-03 14:00:00,Phoenix,6.133333333333333,2024-01-03 00:00:00+00:00,14,2,1,False,6.133333333333333,11.39722222222222,11.06031746031746,10.383333333333333,20.091666666666665,-13.958333333333332,False
2024-01-03 15:00:00,Phoenix,7.366666666666667,2024-01-03 00:00:00+00:00,15,2,1,False,7.366666666666667,11.420833333333333,11.002604166666666,10.383333333333333,21.912820512820513,-14.546153846153846,False
2024-01-03 16:00:00,Phoenix,7.366666666666667,2024-01-03 00:00:00+00:00,16,2,1,False,7.366666666666667,11.355555555555554,10.946666666666665,10.383333333333333,23.852884615384614,-16.486217948717947,False
2024-01-03 17:00:00,Phoenix,12.533333333333331,2024-01-03 00:00:00+00:00,17,2,1,False,12.533333333333331,11.443055555555555,10.970707070707071,11.350000000000001,25.725,-13.19166666666667,False
2024-01-03 18:00:00,Phoenix,13.533333333333331,2024-01-03 00:00:00+00:00,18,2,1,False,13.533333333333331,11.441666666666665,11.008955223880598,11.350000000000001,27.393589743589743,-13.860256410256412,False
2024-01-03 19:00:00,Phoenix,15.566666666666668,2024-01-03 00:00:00+00:00,19,2,1,False,15.566666666666668,11.448611111111111,11.075980392156863,11.350000000000001,28.72467948717949,-13.158012820512822,False
2024-01-03 20:00:00,Phoenix,16.066666666666666,2024-01-03 00:00:00+00:00,20,2,1,False,16.066666666666666,11.41111111111111,11.148309178743961,11.350000000000001,29.76826923076923,-13.701602564102565,False
2024-01-03 21:00:00,Phoenix,16.633333333333333,2024-01-03 00:00:00+00:00,21,2,1,False,16.633333333333333,11.37361111111111,11.226666666666667,11.350000000000001,30.459935897435898,-13.826602564102565,True
2024-01-03 22:00:00,Phoenix,16.433333333333334,2024-01-03 00:00:00+00:00,22,2,1,False,16.433333333333334,11.315277777777778,11.299999999999999,11.350000000000001,30.816346153846155,-14.383012820512821,True
2024-01-03 23:00:00,Phoenix,16.1,2024-01-03 00:00:00+00:00,23,2,1,False,16.1,11.256944444444443,11.366666666666667,11.350000000000001,30.728205128205126,-14.628205128205124,True
2024-01-04 00:00:00,Phoenix,15.166666666666666,2024-01-04 00:00:00+00:00,0,3,1,False,15.166666666666666,11.219444444444443,11.418721461187216,11.350000000000001,30.00128205128205,-14.834615384615384,True
2024-01-04 01:00:00,Phoenix,13.433333333333332,2024-01-04 00:00:00+00:00,1,3,1,False,13.433333333333332,11.133333333333333,11.445945945945946,11.350000000000001,28.744871794871795,-15.311538461538463,True
2024-01-04 02:00:00,Phoenix,11.633333333333333,2024-01-04 00:00:00+00:00,2,3,1,False,11.633333333333333,11.068055555555555,11.448444444444444,10.983333333333334,27.40352564102564,-15.770192307692309,True
2024-01-04 03:00:00,Phoenix,11.466666666666669,2024-01-04 00:00:00+00:00,3,3,1,False,11.466666666666669,11.002777777777778,11.448684210526316,10.900000000000002,26.432692307692307,-14.966025641025638,True
2024-01-04 04:00:00,Phoenix,10.833333333333334,2024-01-04 00:00:00+00:00,4,3,1,False,10.833333333333334,10.938888888888888,11.44069264069264,10.583333333333334,25.19326923076923,-14.359935897435895,True
