timestamp,zone_id,temp_c,deseasonalized,hour,weekday
2024-07-10 08:00:00,Phoenix,35.36666666666667,13.957692307692309,8,2
2024-07-10 09:00:00,Phoenix,34.46666666666667,13.958653846153847,9,2
2024-07-10 10:00:00,Phoenix,33.9,14.014743589743588,10,2
2024-07-10 11:00:00,Phoenix,33.36666666666667,14.181089743589745,11,2
2024-07-10 12:00:00,Phoenix,32.86666666666667,14.110897435897439,12,2
2024-07-10 13:00:00,Phoenix,34.5,15.519551282051282,13,2
2024-07-10 14:00:00,Phoenix,35.166666666666664,15.075,14,2
2024-07-10 15:00:00,Phoenix,36.6,14.687179487179488,15,2
2024-07-10 16:00:00,Phoenix,38.03333333333334,14.180448717948725,16,2
2024-07-10 17:00:00,Phoenix,39.666666666666664,13.941666666666663,17,2
2024-07-10 23:00:00,Phoenix,44.79999999999999,14.071794871794864,23,2
2024-07-11 00:00:00,Phoenix,44.63333333333333,14.632051282051282,0,3
2024-07-11 01:00:00,Phoenix,44.63333333333333,15.888461538461538,1,3
2024-07-11 02:00:00,Phoenix,43.4,15.996474358974357,2,3
2024-07-11 03:00:00,Phoenix,42.13333333333333,15.700641025641026,3,3
2024-07-11 04:00:00,Phoenix,41.46666666666667,16.27339743589744,4,3
2024-07-11 05:00:00,Phoenix,38.766666666666666,14.596794871794874,5,3
2024-07-11 06:00:00,Phoenix,38.06666666666667,14.967948717948719,6,3
2024-07-11 07:00:00,Phoenix,36.43333333333333,14.093269230769227,7,3
2024-07-11 08:00:00,Phoenix,36.2,14.691987179487182,8,3
2024-07-11 09:00:00,Phoenix,35.699999999999996,14.97115384615384,9,3
2024-07-11 13:00:00,Phoenix,33.7,14.586538461538463,13,3
2024-07-11 14:00:00,Phoenix,35.9,15.55576923076923,14,3
2024-07-11 15:00:00,Phoenix,36.8,14.698717948717945,15,3
2024-07-11 16:00:00,Phoenix,38.93333333333333,14.665705128205122,16,3
2024-07-11 17:00:00,Phoenix,40.2,14.282051282051285,17,3
2024-07-11 23:00:00,Phoenix,44.8,13.84807692307692,23,3
2024-07-12 00:00:00,Phoenix,44.633333333333326,14.451282051282043,0,4
2024-07-12 01:00:00,Phoenix,43.73333333333333,14.828205128205123,1,4
2024-07-12 02:00:00,Phoenix,41.733333333333334,14.501282051282054,2,4
2024-07-12 03:00:00,Phoenix,41.233333333333334,14.861538461538466,3,4
2024-07-12 04:00:00,Phoenix,39.33333333333333,14.074038461538457,4,4
2024-07-12 05:00:00,Phoenix,38.99999999999999,14.92499999999999,5,4
